Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,Stress_Exercise_Interaction
52,1,4.3,10,0,8.4,0,197,275.37,75,58.66,0
25,0,6.7,5,1,2.1,0,404,461.51,92,56.25,0
25,1,9.1,3,1,10.7,1,81,523.72,40,32.24,3
24,1,9.1,4,1,8.2,1,278,406.16,80,69.65,4
57,1,6.4,1,0,7.0,0,471,226.63,80,88.11,0
42,1,5.6,2,1,1.4,0,412,337.32,51,61.14,0
52,1,6.0,6,1,8.6,1,338,572.84,40,9.87,6
32,1,4.2,6,0,6.4,1,439,542.27,40,12.64,6
35,0,4.6,6,1,11.3,0,420,378.28,95,51.3,0
28,0,4.5,10,1,3.2,2,33,321.32,56,67.99,20
47,1,5.9,3,2,6.5,2,422,577.87,73,37.8,6
46,1,8.1,8,1,5.0,0,29,431.71,90,60.17,0
40,0,9.0,1,1,1.9,2,86,581.66,75,61.99,2
51,1,5.3,7,0,2.2,1,402,381.32,53,53.21,7
36,1,8.5,2,2,11.2,1,468,518.24,56,33.47,2
33,0,8.5,7,0,6.7,0,463,354.64,87,63.08,0
23,0,7.9,2,0,2.1,1,392,253.46,58,92.57,2
58,1,5.3,5,2,7.3,0,227,487.68,57,27.33,0
32,1,9.8,3,1,5.6,1,36,413.53,89,85.06,3
26,0,6.3,6,0,7.5,0,123,563.28,50,13.01,0
46,1,5.6,7,1,10.5,0,86,305.76,52,49.77,0
59,0,7.4,10,0,9.1,1,478,214.77,63,72.29,10
19,0,4.2,2,1,11.9,2,14,395.84,82,71.3,4
50,1,4.2,8,1,1.9,1,361,393.04,43,43.32,8
55,2,4.5,6,1,4.2,1,120,280.25,53,73.09,6
40,1,6.8,6,1,9.8,1,185,590.48,62,20.79,6
30,1,5.0,8,2,2.6,1,478,227.71,51,73.09,8
37,1,8.5,9,1,7.8,1,410,528.99,82,36.93,9
24,0,9.6,3,0,6.2,1,396,233.23,48,86.11,3
34,1,9.7,9,0,4.4,0,417,264.51,83,78.88,0
38,1,4.1,2,2,11.9,1,211,410.95,60,48.64,2
45,1,5.2,1,0,8.8,0,359,334.06,42,48.34,0
47,0,6.2,8,0,5.2,1,241,541.09,92,44.6,8
40,1,7.9,9,0,3.4,1,217,544.82,57,31.06,9
38,1,9.2,2,1,4.7,1,45,384.67,64,79.34,2
18,0,9.8,5,1,11.8,2,1,221.17,57,93.52,10
34,1,4.8,5,1,2.8,0,295,443.11,75,48.15,0
49,1,5.0,3,0,11.6,1,21,227.34,86,96.29,3
41,0,4.0,7,1,5.1,2,124,273.1,61,78.85,14
24,1,9.0,10,0,11.9,2,53,314.29,81,77.21,20
52,1,9.1,9,1,8.7,1,131,279.91,66,75.88,9
53,1,9.7,9,1,10.5,2,231,598.38,81,31.8,18
31,1,5.6,1,1,10.7,0,6,378.68,66,57.92,0
29,0,7.2,8,1,4.6,0,493,277.27,63,61.93,0
56,0,7.4,5,1,2.8,0,387,532.81,97,47.56,0
40,1,9.1,3,0,11.4,0,256,214.03,73,85.81,0
31,0,7.1,9,1,6.8,0,164,244.38,80,76.99,0
42,0,6.6,10,1,7.5,2,73,315.92,97,86.34,20
39,1,5.9,2,0,5.9,0,412,367.69,63,55.93,0
54,1,9.2,3,1,8.8,1,499,235.77,52,80.92,3
46,1,4.5,4,1,10.4,1,431,594.18,55,10.25,4
25,1,4.6,7,1,7.5,1,333,281.78,81,75.83,7
28,0,8.7,6,1,7.4,1,314,227.63,79,94.58,6
47,1,9.7,4,1,3.7,0,98,231.21,61,90.86,0
39,1,8.3,3,1,8.2,0,458,529.91,60,25.82,0
32,0,5.6,5,1,3.6,2,62,227.39,60,96.66,10
38,0,5.5,10,1,3.2,1,311,543.18,85,36.95,10
42,1,7.0,9,0,7.9,2,459,214.7,92,95.19,18
30,0,7.5,7,2,6.4,1,376,213.57,70,88.29,7
24,1,5.0,8,1,4.1,1,23,552.44,70,35.32,8
35,0,8.5,10,1,9.1,0,213,374.4,96,59.69,0
29,0,5.0,1,1,6.2,1,438,435.2,66,55.41,1
43,1,8.4,5,1,4.3,0,61,533.43,55,32.73,0
22,0,8.0,4,0,10.0,1,133,508.15,47,34.15,4
25,1,8.2,4,1,6.0,1,324,271.69,89,97.14,4
53,1,9.8,3,1,9.8,1,447,495.63,64,44.36,3
22,1,9.7,5,1,3.7,1,439,349.51,52,67.82,5
39,1,9.7,5,0,7.4,0,465,219.15,56,75.48,0
40,1,7.1,3,1,8.9,2,166,582.91,47,27.88,6
25,1,5.1,9,0,2.8,2,374,478.06,68,44.84,18
36,1,9.9,4,0,9.0,2,473,540.81,95,56.21,8
51,0,5.3,4,1,3.4,0,91,341.59,85,76.25,0
23,0,4.4,8,1,9.1,2,77,465.3,57,38.56,16
34,0,5.9,6,1,5.7,0,286,429.29,96,56.98,0
34,0,6.8,5,0,6.9,1,263,439.95,73,56.16,5
32,1,7.8,4,2,2.0,1,246,323.86,87,94.2,4
56,0,5.1,6,1,10.5,0,134,467.96,76,34.78,0
54,1,5.2,6,1,3.4,1,451,428.08,79,57.43,6
48,1,8.2,9,1,1.4,0,366,401.28,89,61.6,0
39,1,5.2,6,0,11.5,2,153,370.79,54,53.29,12
42,1,7.0,5,1,3.1,1,304,563.41,57,32.87,5
36,1,8.5,7,1,2.3,1,90,522.2,51,41.22,7
24,1,7.0,9,2,7.0,1,438,564.33,72,23.68,9
19,0,5.8,9,1,12.0,1,257,461.56,98,47.53,9
32,0,6.3,4,0,11.3,1,138,496.05,71,42.72,4
39,1,6.8,5,1,7.5,0,175,563.65,71,25.41,0
55,0,7.9,9,2,1.0,2,134,238.02,83,100.0,18
24,0,6.8,4,1,2.8,1,361,521.15,79,51.82,4
58,0,6.4,9,1,1.2,1,245,219.6,75,94.0,9
40,0,8.7,3,1,10.3,0,93,241.89,92,94.78,0
19,0,5.8,8,0,5.4,1,203,289.36,59,69.71,8
50,1,4.2,4,1,3.8,0,311,312.53,50,56.39,0
35,1,9.6,9,2,7.0,2,389,577.45,86,39.68,18
24,2,8.6,2,1,2.7,0,160,466.12,95,70.76,0
41,0,9.4,9,1,11.1,2,203,568.85,66,28.28,18
28,1,8.2,8,1,7.7,1,260,232.29,91,95.44,8
29,1,5.0,9,1,2.3,1,299,348.73,63,60.95,9
35,1,7.2,8,1,6.3,0,461,214.15,72,75.04,0
54,1,4.5,7,1,2.9,1,222,396.0,82,66.21,7
18,2,9.2,6,0,10.7,0,48,444.96,83,51.73,0
18,1,7.5,2,1,7.4,1,185,357.89,88,85.55,2
44,1,9.9,1,1,3.2,0,370,545.97,40,29.6,0
26,0,7.1,10,2,11.3,0,109,286.49,67,55.82,0
18,0,5.8,9,1,7.7,0,499,395.75,96,49.11,0
45,0,8.5,4,0,1.9,0,249,253.06,50,78.99,0
29,0,8.5,4,0,2.1,0,433,526.16,56,32.5,0
33,0,5.5,7,1,1.0,1,170,300.2,60,77.07,7
24,2,9.2,7,0,8.1,2,430,331.02,99,87.98,14
52,1,6.8,10,1,6.6,2,172,332.67,75,72.32,20
58,1,6.5,4,2,4.7,0,102,305.56,64,71.98,0
40,1,4.3,10,1,7.5,1,224,226.31,46,63.15,10
52,0,4.8,1,0,3.4,1,348,266.82,95,100.0,1
33,0,9.1,4,1,1.6,2,399,453.19,93,80.79,8
59,1,5.9,1,0,11.2,0,144,217.91,55,76.3,0
25,1,4.9,3,0,8.7,0,360,297.53,82,69.96,0
33,1,5.3,7,0,3.3,0,481,348.29,89,63.48,0
23,0,5.4,4,1,11.3,2,428,452.98,42,32.79,8
53,0,9.0,1,1,11.6,1,188,411.6,44,53.24,1
48,1,5.5,1,0,4.0,1,97,372.21,79,83.52,1
45,1,6.7,2,1,3.4,0,386,275.21,87,89.21,0
52,0,8.8,5,2,5.7,2,48,437.9,53,61.61,10
34,1,9.7,3,1,3.6,1,169,361.39,62,80.39,3
47,1,6.9,4,1,8.3,1,498,323.07,89,79.04,4
26,2,4.5,9,1,3.3,1,22,218.87,84,96.13,9
40,1,4.2,8,1,6.1,0,467,430.43,65,29.67,0
18,0,9.9,2,1,7.5,1,461,505.89,84,58.02,2
29,1,6.6,2,1,6.8,1,371,301.13,79,85.89,2
34,0,8.9,2,0,8.8,0,33,273.77,89,93.81,0
50,2,4.5,4,1,7.9,1,426,287.59,85,80.2,4
39,1,5.6,2,0,2.5,0,108,346.78,56,66.49,0
27,0,4.8,9,1,2.8,0,254,580.8,83,22.02,0
43,0,9.0,4,1,7.4,1,419,529.06,79,46.84,4
31,0,8.6,8,1,9.0,2,257,471.0,75,51.56,16
42,0,6.1,5,0,10.8,0,179,204.05,72,79.41,0
28,1,9.5,6,1,2.9,2,368,451.37,98,79.06,12
36,1,4.6,5,1,9.2,2,267,487.34,96,56.84,10
45,2,9.9,8,1,2.5,1,275,440.62,94,73.11,8
44,0,7.1,4,1,6.8,2,412,556.38,48,29.03,8
28,0,9.1,3,1,8.2,1,296,413.35,72,66.09,3
39,0,7.0,9,0,10.5,0,206,598.75,40,0.0,0
42,1,8.4,3,0,8.3,1,450,449.15,65,51.99,3
47,1,5.1,10,2,9.6,2,203,520.44,93,41.5,20
36,0,8.6,9,1,6.2,0,346,369.88,68,50.33,0
56,2,7.8,6,1,8.3,2,365,404.44,93,72.94,12
24,0,5.9,5,0,7.2,1,465,325.7,98,81.42,5
23,0,9.4,1,1,5.9,1,384,280.92,74,95.45,1
26,0,7.5,9,1,2.6,1,466,266.5,62,75.36,9
35,1,8.0,1,1,10.3,0,186,440.5,60,46.41,0
48,1,7.7,2,1,10.5,1,310,376.14,52,57.76,2
23,1,8.1,2,1,6.2,0,362,262.21,42,67.96,0
39,0,9.2,1,1,5.3,0,464,408.37,55,53.61,0
26,1,5.3,6,1,8.5,0,120,385.37,99,63.72,0
48,1,5.2,3,1,6.7,1,383,304.99,73,77.36,3
39,1,5.0,1,1,7.5,1,407,393.75,88,71.98,1
38,0,6.1,1,1,10.9,0,260,265.07,73,75.97,0
52,1,6.1,8,0,5.7,0,100,227.23,46,65.78,0
46,0,8.3,8,0,4.2,0,455,594.97,63,12.54,0
38,0,7.8,5,1,5.7,0,471,511.07,91,42.95,0
52,1,9.2,3,1,4.4,1,380,362.31,55,70.32,3
40,0,7.2,8,1,10.9,2,391,498.56,46,24.14,16
57,0,5.4,6,1,2.3,2,63,326.39,68,83.69,12
40,0,5.2,4,1,2.4,2,57,305.01,66,89.82,8
35,1,6.7,10,0,4.5,0,201,482.33,59,26.74,0
40,0,8.8,10,1,1.8,1,316,530.66,85,47.64,10
18,2,7.7,6,2,11.4,1,335,446.23,54,37.23,6
37,1,7.5,5,1,9.2,1,95,599.57,60,24.37,5
33,0,5.1,5,0,5.4,1,222,494.44,88,54.25,5
26,0,9.0,4,1,3.0,2,252,478.78,88,74.66,8
42,0,8.7,5,1,7.4,1,19,563.69,96,54.97,5
55,1,9.6,4,0,7.0,1,331,363.53,88,82.49,4
42,1,4.6,6,0,8.3,0,206,229.81,85,79.83,0
55,1,8.7,7,1,6.1,0,309,346.81,66,58.27,0
24,0,8.0,5,1,5.5,1,258,395.5,53,58.17,5
33,0,8.1,4,0,7.4,1,344,540.08,72,41.21,4
52,0,8.4,2,0,7.6,2,280,411.04,96,85.29,4
48,1,8.9,5,1,7.1,1,387,500.74,54,37.95,5
18,1,7.7,3,2,8.9,2,168,250.21,73,97.49,6
37,1,6.8,8,1,3.3,2,282,265.74,55,80.22,16
44,0,7.9,8,1,4.1,0,450,511.39,58,23.42,0
18,1,9.7,9,0,7.9,1,236,358.96,59,59.5,9
54,0,6.6,7,1,5.7,2,409,385.44,57,56.73,14
41,2,9.5,6,0,10.8,1,327,463.46,72,48.02,6
22,0,9.9,5,1,7.3,1,50,443.65,69,63.41,5
28,0,6.3,4,1,9.2,1,390,391.18,84,64.8,4
52,2,5.1,3,1,8.9,1,475,214.63,62,81.58,3
46,0,8.1,7,1,11.0,1,38,464.56,68,46.51,7
40,1,5.5,7,1,3.0,0,74,579.95,41,9.86,0
27,1,5.8,10,1,8.2,1,194,533.88,47,14.94,10
47,0,7.3,10,2,7.0,0,90,510.88,67,25.65,0
48,1,7.1,9,0,3.1,1,260,567.36,64,28.79,9
41,0,8.2,4,2,7.1,1,35,366.86,85,83.41,4
31,0,9.1,4,1,9.6,2,420,347.1,76,77.55,8
28,0,9.6,4,1,5.6,1,307,353.09,89,87.31,4
18,1,4.0,7,1,5.8,0,97,468.1,69,34.84,0
43,1,6.2,9,2,8.4,2,242,581.01,96,38.12,18
37,1,7.8,3,1,5.8,0,66,327.19,45,62.55,0
19,1,9.7,7,1,10.5,0,442,479.76,42,16.85,0
50,1,6.3,10,1,8.6,2,319,537.98,76,31.66,20
34,2,5.9,8,1,9.4,1,64,218.11,79,88.57,8
23,0,8.6,2,0,4.6,1,288,332.66,65,82.6,2
29,0,8.1,9,1,4.6,0,114,512.78,50,23.56,0
32,0,4.3,7,1,4.2,2,299,289.74,40,64.03,14
20,0,7.2,7,1,5.8,1,195,240.3,62,83.75,7
39,1,8.1,7,2,5.2,0,429,337.46,69,59.08,0
55,0,5.0,4,1,1.1,0,30,476.69,41,35.8,0
38,1,7.5,2,1,2.3,0,311,423.53,56,53.74,0
52,0,4.3,4,1,3.9,0,46,503.84,90,49.86,0
44,0,6.0,2,0,11.6,1,363,450.82,70,48.2,2
23,0,4.0,6,1,5.7,0,134,489.32,99,47.72,0
28,1,7.7,7,0,10.7,0,499,476.29,70,25.99,0
34,1,5.5,9,0,1.3,0,24,413.19,78,55.71,0
53,0,9.6,9,0,8.7,0,336,489.75,50,19.81,0
48,0,4.0,3,0,10.3,1,312,590.38,86,29.91,3
30,0,9.3,2,1,10.9,1,145,239.9,56,88.37,2
46,0,9.7,6,1,2.5,0,137,211.07,63,92.23,0
55,0,4.1,10,0,1.8,0,200,280.39,70,64.77,0
37,0,6.6,9,1,1.0,1,181,476.0,78,54.75,9
55,0,9.4,4,1,5.9,0,110,401.04,84,69.91,0
52,1,8.7,10,1,11.8,2,59,389.2,66,56.65,20
56,1,4.4,3,1,11.2,0,308,319.12,89,66.15,0
18,1,9.6,8,0,4.1,0,30,287.99,60,73.45,0
30,0,4.8,8,1,7.9,2,148,529.49,46,23.54,16
44,1,9.7,5,1,5.3,2,441,378.93,55,66.97,10
20,0,8.1,4,1,3.4,1,190,337.09,42,69.12,4
37,1,4.8,8,0,4.4,2,152,289.52,46,68.71,16
45,1,8.1,7,0,1.2,2,412,451.75,58,55.87,14
23,0,9.6,9,1,4.6,0,31,488.91,55,34.7,0
26,1,7.7,8,1,4.0,0,73,379.93,45,46.12,0
50,1,4.5,10,1,4.7,0,343,464.05,98,41.75,0
21,0,5.3,10,1,11.2,1,343,568.62,54,4.17,10
30,0,6.9,4,1,10.7,1,491,441.37,60,41.37,4
55,0,6.4,7,1,7.8,1,367,252.49,60,72.68,7
18,1,6.9,7,1,3.2,0,261,390.86,56,47.64,0
42,0,7.0,2,2,10.1,0,121,411.77,57,47.3,0
18,1,7.5,4,0,8.4,2,412,510.38,90,56.1,8
49,1,9.3,4,0,11.6,0,182,368.92,55,50.57,0
59,0,9.1,8,1,2.7,1,481,555.21,49,25.49,8
36,1,7.8,3,2,10.2,0,348,572.35,49,11.45,0
34,0,8.8,6,1,3.3,0,211,207.7,78,95.81,0
56,0,5.1,4,1,3.9,0,102,453.62,96,61.71,0
58,0,4.7,9,1,9.3,0,280,210.02,90,76.85,0
29,1,7.1,7,1,4.8,0,417,381.54,64,48.07,0
37,0,7.9,3,1,10.3,1,255,238.28,41,75.04,3
39,1,5.8,7,1,2.4,0,384,232.08,75,80.14,0
48,0,9.5,8,1,8.0,1,456,246.59,52,71.78,8
51,1,4.6,8,0,11.4,1,417,566.23,66,11.39,8
40,1,5.6,3,1,9.6,2,471,293.52,48,66.46,6
36,0,9.8,10,1,6.0,2,451,551.38,56,27.68,20
19,2,8.6,3,1,9.3,0,4,259.08,75,86.49,0
19,1,5.2,8,0,11.8,0,245,492.36,80,24.74,0
55,1,6.2,5,2,11.9,0,149,239.25,64,68.7,0
56,0,8.4,1,2,3.0,0,136,524.57,96,63.15,0
54,1,9.5,1,2,3.7,2,382,460.09,49,61.63,2
29,0,5.5,8,1,3.8,1,226,258.98,58,75.62,8
45,1,9.7,4,1,3.2,0,299,482.01,67,48.78,0
28,1,7.7,4,1,5.8,1,0,430.2,93,78.5,4
59,1,6.4,2,0,2.2,2,435,263.36,73,99.41,4
46,1,9.7,10,0,3.0,2,130,470.04,52,49.96,20
38,0,9.6,8,2,6.6,0,439,444.88,98,54.37,0
46,0,6.4,4,1,1.9,1,40,454.92,70,65.33,4
46,1,6.2,3,0,1.6,0,247,209.79,86,100.0,0
57,0,9.9,3,0,9.2,2,57,354.41,90,94.79,6
59,1,9.0,7,1,6.0,0,47,545.31,61,28.68,0
29,0,6.8,10,1,2.4,1,251,530.05,42,22.64,10
19,1,7.9,2,1,4.3,0,272,359.94,48,58.92,0
57,0,5.9,3,0,5.8,0,198,526.47,67,33.89,0
55,0,9.8,6,1,5.9,1,55,227.75,40,84.69,6
50,0,6.2,4,1,8.6,1,350,230.8,75,88.53,4
27,0,4.8,8,0,7.2,2,370,286.42,45,60.16,16
58,1,9.2,2,0,6.8,2,260,521.17,49,46.64,4
28,2,7.5,6,1,5.0,1,114,231.85,67,93.08,6
33,1,8.3,9,1,9.5,2,64,573.45,81,37.99,18
25,0,9.3,7,1,8.9,1,289,448.11,95,63.28,7
21,1,8.6,6,2,8.9,1,178,304.02,55,70.12,6
45,0,7.8,10,1,6.0,0,375,497.62,85,33.66,0
34,0,6.6,10,1,5.8,1,71,590.53,60,19.66,10
35,1,8.9,10,0,5.7,1,141,441.47,50,42.85,10
22,0,5.0,8,1,9.7,1,232,351.26,97,69.77,8
25,1,9.6,4,1,10.6,0,419,288.36,82,74.86,0
22,1,8.1,6,1,6.3,2,448,490.49,79,53.54,12
52,1,6.1,3,2,4.4,0,127,221.04,86,98.22,0
40,1,9.5,8,0,11.4,1,161,233.06,46,71.84,8
39,0,8.1,10,0,8.5,1,36,445.02,85,56.06,10
19,1,5.6,4,1,4.2,1,381,329.38,76,77.38,4
53,0,7.1,9,1,3.2,0,451,265.26,52,59.17,0
20,1,6.0,9,1,10.1,1,157,219.24,64,76.17,9
45,0,6.8,10,1,9.6,1,449,391.79,40,29.92,10
40,1,6.6,6,1,1.6,1,167,328.12,71,81.27,6
26,1,6.8,8,1,11.3,1,294,458.49,65,35.85,8
36,0,7.2,10,1,5.4,0,382,285.12,64,58.14,0
40,1,4.3,2,1,10.8,2,371,278.38,78,83.58,4
30,1,7.2,4,1,4.0,2,217,260.24,58,91.69,8
26,1,6.5,4,1,6.6,1,235,535.85,58,35.09,4
22,1,9.2,5,1,3.2,1,9,201.92,41,95.27,5
57,0,6.7,4,1,1.7,1,325,324.82,63,78.71,4
47,1,7.7,3,1,6.7,0,198,364.18,79,69.19,0
40,0,9.8,8,0,2.4,1,28,451.61,50,54.17,8
50,1,5.1,7,0,11.0,0,174,578.95,78,13.73,0
38,0,6.8,1,2,11.0,1,177,303.75,43,67.43,1
30,1,5.1,8,1,11.8,2,187,539.79,53,19.3,16
59,0,6.4,7,1,5.6,1,247,573.71,81,35.34,7
58,1,5.6,8,1,8.4,0,271,283.11,51,50.5,0
58,0,8.6,5,2,6.6,2,391,273.81,76,91.85,10
29,1,6.4,4,1,11.3,0,108,385.03,49,41.02,0
39,1,4.2,10,0,1.9,1,138,387.93,60,53.14,10
21,0,9.8,3,1,11.9,0,349,495.63,99,50.67,0
26,1,7.6,9,1,11.0,1,123,456.41,60,37.17,9
48,1,4.1,9,1,1.6,2,303,479.7,66,44.79,18
19,1,8.2,1,1,3.2,0,453,294.89,83,87.89,0
53,0,6.0,2,1,3.1,2,262,542.92,66,50.62,4
28,0,4.6,1,0,1.2,1,477,352.01,90,87.19,1
46,1,4.6,5,1,4.9,1,107,586.78,47,20.41,5
53,0,5.1,7,1,3.2,0,49,382.51,74,58.67,0
51,0,8.3,2,0,4.7,1,14,396.7,78,83.15,2
26,1,4.5,5,0,7.2,1,232,209.11,67,87.21,5
29,0,5.6,10,1,10.9,1,436,276.16,56,53.1,10
38,0,4.4,2,1,10.6,0,451,273.88,91,74.73,0
22,1,9.5,10,1,3.4,2,6,307.47,72,88.54,20
24,2,4.9,5,1,8.5,1,180,484.01,58,36.78,5
54,0,7.4,9,2,5.0,1,306,290.7,96,87.73,9
20,2,9.3,7,1,9.9,0,289,544.96,44,10.14,0
32,1,6.2,5,1,2.6,0,407,346.34,50,52.64,0
36,1,8.5,5,2,6.9,0,148,254.48,75,83.78,0
20,0,9.9,5,1,8.0,1,265,488.19,84,58.14,5
37,1,6.6,3,1,9.4,0,82,411.31,82,58.91,0
32,0,4.3,10,2,10.5,0,338,471.48,88,26.51,0
55,1,7.5,10,0,1.8,0,20,492.31,70,39.85,0
28,0,8.9,6,2,4.6,2,292,327.68,94,95.45,12
31,1,4.8,6,1,6.8,0,385,339.29,45,40.65,0
21,0,7.1,5,1,6.2,2,29,257.03,91,100.0,10
52,0,8.6,6,1,10.9,0,98,593.38,60,12.99,0
25,1,8.6,5,0,1.7,1,407,374.61,65,71.58,5
38,0,8.4,7,0,4.0,0,41,541.34,89,45.26,0
52,0,8.6,6,0,10.0,0,344,596.42,58,7.92,0
21,1,7.1,5,1,1.6,1,429,202.39,76,100.0,5
53,1,8.9,7,2,7.1,1,54,350.68,53,65.12,7
31,0,7.6,5,1,6.2,2,371,421.23,81,68.78,10
20,1,9.7,5,1,1.1,0,259,512.89,67,45.59,0
37,0,5.8,5,2,9.6,1,435,217.72,43,68.71,5
25,1,9.0,1,1,10.8,0,178,490.02,92,55.57,0
31,1,7.7,5,2,5.2,1,238,411.77,97,77.71,5
18,0,8.6,9,1,3.1,0,447,552.15,48,12.59,0
37,1,6.6,1,1,3.0,0,210,580.44,89,45.26,0
31,1,8.3,10,1,7.4,0,106,377.04,71,51.04,0
45,1,8.6,3,1,6.1,1,69,421.42,65,67.93,3
56,1,8.0,2,2,3.0,0,282,372.12,94,81.84,0
26,0,7.8,1,2,3.7,0,162,225.91,76,100.0,0
40,0,9.1,6,1,5.3,0,127,275.68,72,80.76,0
33,1,9.6,7,1,9.7,1,20,448.79,48,44.45,7
44,1,9.4,6,1,9.1,2,0,231.79,69,99.02,12
57,1,4.5,7,0,11.5,1,410,564.0,95,28.05,7
25,1,7.4,8,1,3.7,0,146,511.73,84,42.04,0
45,0,4.6,4,1,10.5,2,207,459.29,95,62.26,8
35,0,7.9,10,1,8.3,0,62,204.41,83,84.54,0
51,0,5.1,1,1,11.3,0,30,342.73,86,71.53,0
19,0,7.9,7,0,6.3,2,119,417.47,99,79.89,14
41,1,9.4,9,1,4.8,2,335,321.47,49,67.82,18
27,0,6.8,7,0,1.7,1,232,276.2,85,93.88,7
57,0,9.7,4,1,7.2,0,468,576.07,51,15.73,0
25,1,7.3,6,2,6.3,0,35,302.51,40,57.03,0
22,0,8.1,1,0,5.1,0,279,574.49,47,23.72,0
20,0,9.5,8,1,1.2,1,156,236.68,42,84.63,8
50,1,8.1,1,1,11.4,0,21,542.76,67,34.72,0
47,1,5.0,4,1,11.6,0,276,323.42,71,55.68,0
56,1,4.5,10,2,3.3,1,7,264.46,57,73.33,10
24,0,6.1,10,0,8.6,2,402,455.79,72,41.3,20
38,1,6.8,9,0,3.9,0,469,585.26,59,7.33,0
55,1,5.2,6,0,8.5,0,468,466.82,48,17.49,0
30,1,5.2,3,0,5.5,0,43,424.27,87,63.08,0
42,0,6.2,3,1,7.6,2,40,595.58,44,26.94,6
19,0,9.5,1,1,11.4,1,44,436.46,80,71.28,1
19,0,7.3,5,2,1.3,0,116,391.22,69,64.63,0
19,0,5.5,8,0,7.0,1,408,390.53,44,38.25,8
32,1,8.0,5,1,7.9,0,74,272.93,68,76.18,0
32,0,5.6,7,1,1.1,0,416,481.99,47,25.4,0
35,1,4.9,3,2,4.9,1,450,550.65,61,31.18,3
22,0,4.5,6,0,9.5,2,31,382.57,67,61.87,12
43,0,8.0,8,1,10.3,2,124,404.73,81,65.11,16
47,0,7.9,5,1,5.4,1,65,510.78,55,43.77,5
31,1,8.5,1,1,2.4,1,113,318.38,47,84.58,1
22,1,4.4,5,0,3.5,2,79,586.32,73,40.75,10
57,0,7.0,8,1,2.8,1,61,214.59,45,84.32,8
38,1,4.3,5,1,8.7,0,29,372.15,42,38.95,0
25,1,5.0,3,0,4.1,1,456,323.51,54,66.81,3
23,0,7.5,8,0,2.6,1,404,240.78,74,88.89,8
43,2,9.4,5,1,9.1,2,115,439.34,73,66.13,10
21,1,5.2,8,1,4.1,2,35,358.52,52,63.8,16
47,1,9.9,2,0,1.7,0,59,249.87,44,87.42,0
52,0,8.1,2,1,5.4,1,481,509.02,94,61.64,2
44,0,9.2,4,1,5.3,0,464,515.24,49,26.8,0
44,1,8.1,8,0,8.4,0,430,286.1,55,53.82,0
22,1,8.9,1,1,6.0,1,494,560.38,48,32.52,1
57,0,4.7,4,1,5.3,0,496,518.2,94,39.16,0
28,0,7.7,9,1,2.3,0,325,474.24,90,48.41,0
52,1,6.1,6,0,3.8,1,42,262.23,53,81.45,6
28,1,6.8,8,1,3.7,1,173,407.01,92,71.76,8
55,1,9.4,4,1,11.8,1,189,313.74,85,84.53,4
55,1,6.6,1,1,11.3,1,12,396.01,97,81.51,1
22,1,7.6,8,0,1.2,0,227,281.27,95,88.48,0
54,0,9.1,1,1,6.0,1,112,520.16,77,61.77,1
54,1,5.3,9,1,3.7,2,139,460.31,65,50.05,18
43,0,8.0,1,1,4.6,1,145,520.16,59,52.01,1
50,0,6.0,5,1,5.7,1,124,328.88,44,63.16,5
50,0,6.2,4,0,8.4,0,384,356.99,55,47.12,0
40,0,4.3,5,1,4.3,1,57,426.66,54,51.9,5
24,0,6.4,8,1,9.7,2,275,542.38,73,32.85,16
49,0,9.1,10,1,1.3,2,206,509.82,56,45.16,20
26,1,6.0,2,1,11.6,0,467,212.97,97,89.26,0
33,0,9.8,1,1,9.0,2,458,292.4,71,91.71,2
26,1,6.4,1,0,4.8,0,69,450.18,51,47.69,0
45,1,5.5,7,0,8.7,1,399,204.19,92,92.94,7
40,2,10.0,4,1,11.8,1,218,246.58,79,93.34,4
29,0,8.8,3,1,3.0,0,479,229.96,84,96.19,0
59,1,4.3,2,1,6.8,1,295,505.01,76,47.33,2
26,0,9.1,9,0,6.7,1,462,223.59,85,91.15,9
29,0,6.1,6,1,7.5,0,394,225.44,89,83.0,0
26,1,5.9,6,0,8.1,2,40,348.65,90,83.74,12
36,1,6.5,1,1,9.2,0,288,373.1,51,49.76,0
53,0,4.4,10,2,7.8,0,494,241.53,63,53.46,0
50,1,6.2,10,1,2.0,0,151,399.91,51,40.23,0
30,0,8.1,3,1,9.9,1,316,465.77,41,36.9,3
19,0,5.3,6,1,6.5,1,367,456.3,91,55.96,6
57,0,8.8,3,1,2.6,0,373,526.02,45,30.07,0
42,0,9.0,2,1,4.3,0,391,532.44,96,53.99,0
30,0,5.6,8,1,3.6,1,282,235.58,72,85.9,8
30,0,6.9,6,0,3.8,1,42,266.69,96,100.0,6
50,0,6.4,3,1,6.9,1,33,296.94,58,80.3,3
44,0,9.6,7,0,11.7,0,372,480.81,92,41.08,0
57,0,9.0,7,0,5.8,2,365,424.09,41,47.82,14
54,0,8.5,3,1,2.8,1,171,376.33,43,67.16,3
36,1,8.3,7,0,5.1,1,473,425.28,56,47.61,7
39,1,4.1,8,0,8.9,1,101,230.36,40,63.44,8
34,1,6.5,1,0,10.6,0,423,435.67,50,34.03,0
19,1,9.8,10,1,6.1,2,472,327.67,96,84.4,20
